Fractional time	Rough Address	'Time’ in memory		LTC Time
0	07B3DAC1	448.256	448.296	No
0	07B40ACD	448.298667	448.338667	No
0	07B43ADA	448.341333	448.381333	No
0	07B46AE6	448.384	448.424	No
0	07B49AF3	448.426667	448.466667	No
0	07B4CAFF	448.469333	448.509333	No
0	07B4FB0B	448.512	448.552	No
0	07B52B18	448.554667	448.594667	No
0	07B55B24	448.597333	448.637333	No
0	07B58B30	448.64	448.68	No
0	07B5BB3D	448.682667	448.722667	No
0	07B5EB49	448.725333	448.765333	No
0	07B61B55	448.768	448.808	No
0	07B64B62	448.810667	448.850667	No
0	07B67B6E	448.853333	448.893333	No
0	07B6AB7A	448.896	448.936	No
0	07B6DB87	448.938667	448.978667	No
0	07B70B93	448.981333	449.021333	No
0	07B73B9F	449.024	449.064	No
0	07B76BAC	449.066667	449.106667	No
0	07B79BB8	449.109333	449.149333	No
0	07B7CBC4	449.152	449.192	No
0	07B7FBD1	449.194667	449.234667	No
0	07B82BDD	449.237333	449.277333	No
0	07B85BE9	449.28	449.32	No
0	07B88BF6	449.322667	449.362667	No
0	07B8BC02	449.365333	449.405333	No
0	07B8EC0E	449.408	449.448	No
0	07B91C1B	449.450667	449.490667	No
0	07B94C27	449.493333	449.533333	No
0	07B97C33	449.536	449.576	No
0	07B9AC40	449.578667	449.618667	No
0	07B9DC4C	449.621333	449.661333	No
0	07BA0C59	449.664	449.704	No
0	07BA3C65	449.706667	449.746667	No
0	07BA6C71	449.749333	449.789333	No
0	07BA9C7E	449.792	449.832	No
0	07BACC8A	449.834667	449.874667	No
0	07BAFC96	449.877333	449.917333	No
0	07BB2CA3	449.92	449.96	No
0	07BB5CAF	449.962667	450.002667	No
0	07BB8CBB	450.005333	450.045333	No
0	07BBBCC8	450.048	450.088	No
0	07BBECD4	450.090667	450.130667	No
0	07BC1CE0	450.133333	450.173333	No
0	07BC4CED	450.176	450.216	No
0	07BC7CF9	450.218667	450.258667	No
0	07BCAD05	450.261333	450.301333	No
0	07BCDD12	450.304	450.344	No
0	07BD0D1E	450.346667	450.386667	No
0	07BD3D2A	450.389333	450.429333	No
0	07BD6D37	450.432	450.472	No
0	07BD9D43	450.474667	450.514667	No
0	07BDCD4F	450.517333	450.557333	No
0	07BDFD5C	450.56	450.6	No
0	07BE2D68	450.602667	450.642667	No
0	07BE5D74	450.645333	450.685333	No
0	07BE8D81	450.688	450.728	No
0	07BEBD8D	450.730667	450.770667	No
0	07BEED99	450.773333	450.813333	No
0	07BF1DA6	450.816	450.856	No
0	07BF4DB2	450.858667	450.898667	No
0	07BF7DBF	450.901333	450.941333	No
0	07BFADCB	450.944	450.984	No
0	07BFDDD7	450.986667	451.026667	No
0	07C00DE4	451.029333	451.069333	No
0	07C03DF0	451.072	451.112	No
0	07C06DFC	451.114667	451.154667	No
0	07C09E09	451.157333	451.197333	No
0	07C0CE15	451.2	451.24	No
0	07C0FE22	451.242667	451.282667	No
0	07C12E2E	451.285333	451.325333	No
0	07C15E3A	451.328	451.368	No
0	07C18E47	451.370667	451.410667	No
0	07C1BE53	451.413333	451.453333	No
0	07C1EE5F	451.456	451.496	No
0	07C21E6C	451.498667	451.538667	No
0	07C24E78	451.541333	451.581333	No
0	07C27E84	451.584	451.624	No
0	07C2AE91	451.626667	451.666667	No
0	07C2DE9D	451.669333	451.709333	No
0	07C30EA9	451.712	451.752	No
0	07C33EB6	451.754667	451.794667	No
0	07C36EC2	451.797333	451.837333	No
0	07C39ECE	451.84	451.88	No
0	07C3CEDB	451.882667	451.922667	No
0	07C3FEE7	451.925333	451.965333	No
0	07C42EF3	451.968	452.008	No
0	07C45F00	452.010667	452.050667	No
0	07C48F0C	452.053333	452.093333	No
0	07C4BF18	452.096	452.136	No
0	07C4EF25	452.138667	452.178667	No
0	07C51F31	452.181333	452.221333	No
0	07C54F3D	452.224	452.264	No
0	07C57F4A	452.266667	452.306667	No
0	07C5AF56	452.309333	452.349333	No
0	07C5DF62	452.352	452.392	No
0	07C60F6F	452.394667	452.434667	No
0	07C63F7B	452.437333	452.477333	No
0	07C66F88	452.48	452.52	No
0	07C69F94	452.522667	452.562667	No
0	07C6CFA0	452.565333	452.605333	No
0	07C6FFAD	452.608	452.648	No
0	07C72FB9	452.650667	452.690667	No
0	07C75FC5	452.693333	452.733333	No
0	07C78FD2	452.736	452.776	No
0	07C7BFDE	452.778667	452.818667	No
0	07C7EFEA	452.821333	452.861333	No
0	07C81FF7	452.864	452.904	No
0	07C85003	452.906667	452.946667	No
0	07C8800F	452.949333	452.989333	No
0	07C8B01C	452.992	453.032	No
0	07C8E028	453.034667	453.074667	No
0	07C91034	453.077333	453.117333	No
0	07C94041	453.12	453.16	No
0	07C9704D	453.162667	453.202667	No
0	07C9A059	453.205333	453.245333	No
0	07C9D066	453.248	453.288	No
0	07CA0072	453.290667	453.330667	No
0	07CA307E	453.333333	453.373333	No
0	07CA608B	453.376	453.416	No
0	07CA9097	453.418667	453.458667	No
0	07CAC0A3	453.461333	453.501333	No
0	07CAF0B0	453.504	453.544	No
0	07CB20BC	453.546667	453.586667	No
0	07CB50C8	453.589333	453.629333	No
0	07CB80D5	453.632	453.672	No
0	07CBB0E1	453.674667	453.714667	No
0	07CBE0EE	453.717333	453.757333	No
0	07CC10FA	453.76	453.8	No
0	07CC4106	453.802667	453.842667	No
0	07CC7113	453.845333	453.885333	No
0	07CCA11F	453.888	453.928	No
0	07CCD12B	453.930667	453.970667	No
0	07CD0138	453.973333	454.013333	No
0	07CD3144	454.016	454.056	No
0	07CD6150	454.058667	454.098667	No
0	07CD915D	454.101333	454.141333	No
0	07CDC169	454.144	454.184	No
0	07CDF176	454.186667	454.226667	No
0	07CE2182	454.229333	454.269333	No
0	07CE518E	454.272	454.312	No
0	07CE819B	454.314667	454.354667	No
0	07CEB1A7	454.357333	454.397333	No
0	07CEE1B3	454.4	454.44	No
0	07CF11C0	454.442667	454.482667	No
0	07CF41CC	454.485333	454.525333	No
0	07CF71D8	454.528	454.568	No
0	07CFA1E5	454.570667	454.610667	No
0	07CFD1F1	454.613333	454.653333	No
0	07D001FD	454.656	454.696	No
0	07D0320A	454.698667	454.738667	No
0	07D06216	454.741333	454.781333	No
0	07D09222	454.784	454.824	No
0	07D0C22F	454.826667	454.866667	No
0	07D0F23B	454.869333	454.909333	No
0	07D12247	454.912	454.952	No
0	07D15254	454.954667	454.994667	No
0	07D18260	454.997333	455.037333	No
0	07D1B26C	455.04	455.08	No
0	07D1E279	455.082667	455.122667	No
0	07D21285	455.125333	455.165333	No
0	07D24291	455.168	455.208	No
0	07D2729E	455.210667	455.250667	No
0	07D2A2AA	455.253333	455.293333	No
0	07D2D2B6	455.296	455.336	No
0	07D302C3	455.338667	455.378667	No
0	07D332CF	455.381333	455.421333	No
0	07D362DC	455.424	455.464	No
0	07D392E8	455.466667	455.506667	No
0	07D3C2F4	455.509333	455.549333	No
0	07D3F301	455.552	455.592	No
0	07D4230D	455.594667	455.634667	No
0	07D45319	455.637333	455.677333	No
0	07D48326	455.68	455.72	No
0	07D4B332	455.722667	455.762667	No
0	07D4E33E	455.765333	455.805333	No
0	07D5134B	455.808	455.848	No
0	07D54357	455.850667	455.890667	No
0	07D57363	455.893333	455.933333	No
0	07D5A370	455.936	455.976	No
0	07D5D37C	455.978667	456.018667	No
0	07D60388	456.021333	456.061333	No
0	07D63395	456.064	456.104	No
0	07D663A1	456.106667	456.146667	No
0	07D693AD	456.149333	456.189333	No
0	07D6C3BA	456.192	456.232	No
0	07D6F3C6	456.234667	456.274667	No
0	07D723D2	456.277333	456.317333	No
0	07D753DF	456.32	456.36	No
0	07D783EB	456.362667	456.402667	No
0	07D7B3F7	456.405333	456.445333	No
0	07D7E404	456.448	456.488	No
0	07D81410	456.490667	456.530667	No
0	07D8441C	456.533333	456.573333	No
0	07D87429	456.576	456.616	No
0	07D8A435	456.618667	456.658667	No
0	07D8D442	456.661333	456.701333	No
0	07D9044E	456.704	456.744	No
0	07D9345A	456.746667	456.786667	No
0	07D96467	456.789333	456.829333	No
0	07D99473	456.832	456.872	No
0	07D9C47F	456.874667	456.914667	No
0	07D9F48C	456.917333	456.957333	No
0	07DA2498	456.96	457	No
0	07DA54A5	457.002667	457.042667	No
0	07DA84B1	457.045333	457.085333	No
0	07DAB4BD	457.088	457.128	No
0	07DAE4CA	457.130667	457.170667	No
0	07DB14D6	457.173333	457.213333	No
0	07DB44E2	457.216	457.256	No
0	07DB74EF	457.258667	457.298667	No
0	07DBA4FB	457.301333	457.341333	No
0	07DBD507	457.344	457.384	No
0	07DC0514	457.386667	457.426667	No
0	07DC3520	457.429333	457.469333	No
0	07DC652C	457.472	457.512	No
0	07DC9539	457.514667	457.554667	No
0	07DCC545	457.557333	457.597333	No
0	07DCF551	457.6	457.64	No
0	07DD255E	457.642667	457.682667	No
0	07DD556A	457.685333	457.725333	No
0	07DD8576	457.728	457.768	No
0	07DDB583	457.770667	457.810667	No
0	07DDE58F	457.813333	457.853333	No
0	07DE159B	457.856	457.896	No
0	07DE45A8	457.898667	457.938667	No
0	07DE75B4	457.941333	457.981333	No
0	07DEA5C0	457.984	458.024	No
0	07DED5CD	458.026667	458.066667	No
0	07DF05D9	458.069333	458.109333	No
0	07DF35E5	458.112	458.152	No
0	07DF65F2	458.154667	458.194667	No
0	07DF95FE	458.197333	458.237333	No
0	07DFC60B	458.24	458.28	No
0	07DFF617	458.282667	458.322667	No
0	07E02623	458.325333	458.365333	No
0	07E05630	458.368	458.408	No
0	07E0863C	458.410667	458.450667	No
0	07E0B648	458.453333	458.493333	No
0	07E0E655	458.496	458.536	No
0	07E11661	458.538667	458.578667	No
0	07E1466D	458.581333	458.621333	No
0	07E1767A	458.624	458.664	No
0	07E1A686	458.666667	458.706667	No
0	07E1D692	458.709333	458.749333	No
0	07E2069F	458.752	458.792	No
0	07E236AB	458.794667	458.834667	No
0	07E266B7	458.837333	458.877333	No
0	07E296C4	458.88	458.92	No
0	07E2C6D0	458.922667	458.962667	No
0	07E2F6DC	458.965333	459.005333	No
0	07E326E9	459.008	459.048	No
0	07E356F5	459.050667	459.090667	No
0	07E38701	459.093333	459.133333	No
0	07E3B70E	459.136	459.176	No
0	07E3E71A	459.178667	459.218667	No
0	07E41726	459.221333	459.261333	No
0	07E44733	459.264	459.304	No
0	07E4773F	459.306667	459.346667	No
0	07E4A74B	459.349333	459.389333	No
0	07E4D758	459.392	459.432	No
0	07E50764	459.434667	459.474667	No
0	07E53771	459.477333	459.517333	No
0	07E5677D	459.52	459.56	No
0	07E59789	459.562667	459.602667	No
0	07E5C796	459.605333	459.645333	No
0	07E5F7A2	459.648	459.688	No
0	07E627AE	459.690667	459.730667	No
0	07E657BB	459.733333	459.773333	No
0	07E687C7	459.776	459.816	No
0	07E6B7D3	459.818667	459.858667	No
0	07E6E7E0	459.861333	459.901333	No
0	07E717EC	459.904	459.944	No
0	07E747F9	459.946667	459.986667	No
0	07E77805	459.989333	460.029333	No
0	07E7A811	460.032	460.072	No
0	07E7D81E	460.074667	460.114667	No
0	07E8082A	460.117333	460.157333	No
0	07E83836	460.16	460.2	No
0	07E86843	460.202667	460.242667	No
0	07E8984F	460.245333	460.285333	No
0	07E8C85B	460.288	460.328	No
0	07E8F868	460.330667	460.370667	No
0	07E92874	460.373333	460.413333	No
0	07E95880	460.416	460.456	No
0	07E9888D	460.458667	460.498667	No
0	07E9B899	460.501333	460.541333	No
0	07E9E8A5	460.544	460.584	No
0	07EA18B2	460.586667	460.626667	No
0	07EA48BE	460.629333	460.669333	No
0	07EA78CA	460.672	460.712	No
0	07EAA8D7	460.714667	460.754667	No
0	07EAD8E3	460.757333	460.797333	No
0	07EB08EF	460.8	460.84	No
0	07EB38FC	460.842667	460.882667	No
0	07EB6908	460.885333	460.925333	No
0	07EB9914	460.928	460.968	No
0	07EBC921	460.970667	461.010667	No
0	07EBF92D	461.013333	461.053333	No
0	07EC2939	461.056	461.096	No
0	07EC5946	461.098667	461.138667	No
0	07EC8952	461.141333	461.181333	No
0	07ECB95F	461.184	461.224	No
0	07ECE96B	461.226667	461.266667	No
0	07ED1977	461.269333	461.309333	No
0	07ED4984	461.312	461.352	No
0	07ED7990	461.354667	461.394667	No
0	07EDA99C	461.397333	461.437333	No
0	07EDD9A9	461.44	461.48	No
0	07EE09B5	461.482667	461.522667	No
0	07EE39C1	461.525333	461.565333	No
0	07EE69CE	461.568	461.608	No
0	07EE99DA	461.610667	461.650667	No
0	07EEC9E6	461.653333	461.693333	No
0	07EEF9F3	461.696	461.736	No
0	07EF29FF	461.738667	461.778667	No
0	07EF5A0B	461.781333	461.821333	No
0	07EF8A18	461.824	461.864	No
0	07EFBA24	461.866667	461.906667	No
0	07EFEA30	461.909333	461.949333	No
0	07F01A3D	461.952	461.992	No
0	07F04A49	461.994667	462.034667	No
0	07F07A55	462.037333	462.077333	No
0	07F0AA62	462.08	462.12	No
0	07F0DA6E	462.122667	462.162667	No
0	07F10A7A	462.165333	462.205333	No
0	07F13A87	462.208	462.248	No
0	07F16A93	462.250667	462.290667	No
0	07F19A9F	462.293333	462.333333	No
0	07F1CAAC	462.336	462.376	No
0	07F1FAB8	462.378667	462.418667	No
0	07F22AC5	462.421333	462.461333	No
0	07F25AD1	462.464	462.504	No
0	07F28ADD	462.506667	462.546667	No
0	07F2BAEA	462.549333	462.589333	No
0	07F2EAF6	462.592	462.632	No
0	07F31B02	462.634667	462.674667	No
0	07F34B0F	462.677333	462.717333	No
0	07F37B1B	462.72	462.76	No
0	07F3AB28	462.762667	462.802667	No
0	07F3DB34	462.805333	462.845333	No
0	07F40B40	462.848	462.888	No
0	07F43B4D	462.890667	462.930667	No
0	07F46B59	462.933333	462.973333	No
0	07F49B65	462.976	463.016	No
0	07F4CB72	463.018667	463.058667	No
0	07F4FB7E	463.061333	463.101333	No
0	07F52B8A	463.104	463.144	No
0	07F55B97	463.146667	463.186667	No
0	07F58BA3	463.189333	463.229333	No
0	07F5BBAF	463.232	463.272	No
0	07F5EBBC	463.274667	463.314667	No
0	07F61BC8	463.317333	463.357333	No
0	07F64BD4	463.36	463.4	No
0	07F67BE1	463.402667	463.442667	No
0	07F6ABED	463.445333	463.485333	No
0	07F6DBF9	463.488	463.528	No
0	07F70C06	463.530667	463.570667	No
0	07F73C12	463.573333	463.613333	No
0	07F76C1E	463.616	463.656	No
0	07F79C2B	463.658667	463.698667	No
0	07F7CC37	463.701333	463.741333	No
0	07F7FC43	463.744	463.784	No
0	07F82C50	463.786667	463.826667	No
0	07F85C5C	463.829333	463.869333	No
0	07F88C68	463.872	463.912	No
0	07F8BC75	463.914667	463.954667	No
0	07F8EC81	463.957333	463.997333	No
0	07F91C8E	464	464.04	No
0	07F94C9A	464.042667	464.082667	No
0	07F97CA6	464.085333	464.125333	No
0	07F9ACB3	464.128	464.168	No
0	07F9DCBF	464.170667	464.210667	No
0	07FA0CCB	464.213333	464.253333	No
0	07FA3CD8	464.256	464.296	No
0	07FA6CE4	464.298667	464.338667	No
0	07FA9CF0	464.341333	464.381333	No
0	07FACCFD	464.384	464.424	No
0	07FAFD09	464.426667	464.466667	No
0	07FB2D15	464.469333	464.509333	No
0	07FB5D22	464.512	464.552	No
0	07FB8D2E	464.554667	464.594667	No
0	07FBBD3A	464.597333	464.637333	No
0	07FBED47	464.64	464.68	No
0	07FC1D53	464.682667	464.722667	No
0	07FC4D5F	464.725333	464.765333	No
0	07FC7D6C	464.768	464.808	No
0	07FCAD78	464.810667	464.850667	No
0	07FCDD84	464.853333	464.893333	No
0	07FD0D91	464.896	464.936	No
0	07FD3D9D	464.938667	464.978667	No
0	07FD6DA9	464.981333	465.021333	No
0	07FD9DB6	465.024	465.064	No
0	07FDCDC2	465.066667	465.106667	No
0	07FDFDCE	465.109333	465.149333	No
0	07FE2DDB	465.152	465.192	No
0	07FE5DE7	465.194667	465.234667	No
0	07FE8DF4	465.237333	465.277333	No
0	07FEBE00	465.28	465.32	No
0	07FEEE0C	465.322667	465.362667	No
0	07FF1E19	465.365333	465.405333	No
0	07FF4E25	465.408	465.448	No
0	07FF7E31	465.450667	465.490667	No
0	07FFAE3E	465.493333	465.533333	No
0	07FFDE4A	465.536	465.576	No
0	08000E56	465.578667	465.618667	No
0	08003E63	465.621333	465.661333	No
0	08006E6F	465.664	465.704	No
0	08009E7C	465.706667	465.746667	No
0	0800CE88	465.749333	465.789333	No
0	0800FE94	465.792	465.832	No
0	08012EA1	465.834667	465.874667	No
0	08015EAD	465.877333	465.917333	No
0	08018EB9	465.92	465.96	No
0	0801BEC6	465.962667	466.002667	No
0	0801EED2	466.005333	466.045333	No
0	08021EDE	466.048	466.088	No
0	08024EEB	466.090667	466.130667	No
0	08027EF7	466.133333	466.173333	No
0	0802AF03	466.176	466.216	No
0	0802DF10	466.218667	466.258667	No
0	08030F1C	466.261333	466.301333	No
0	08033F28	466.304	466.344	No
0	08036F35	466.346667	466.386667	No
0	08039F41	466.389333	466.429333	No
0	0803CF4D	466.432	466.472	No
0	0803FF5A	466.474667	466.514667	No
0	08042F66	466.517333	466.557333	No
0	08045F72	466.56	466.6	No
0	08048F7F	466.602667	466.642667	No
0	0804BF8B	466.645333	466.685333	No
0	0804EF97	466.688	466.728	No
0	08051FA4	466.730667	466.770667	No
0	08054FB0	466.773333	466.813333	No
0	08057FBC	466.816	466.856	No
0	0805AFC9	466.858667	466.898667	No
0	0805DFD5	466.901333	466.941333	No
0	08060FE2	466.944	466.984	No
0	08063FEE	466.986667	467.026667	No
0	08066FFA	467.029333	467.069333	No
0	0806A007	467.072	467.112	No
0	0806D013	467.114667	467.154667	No
0	0807001F	467.157333	467.197333	No
0	0807302C	467.2	467.24	No
0	08076038	467.242667	467.282667	No
0	08079044	467.285333	467.325333	No
0	0807C051	467.328	467.368	No
0	0807F05D	467.370667	467.410667	No
0	08082069	467.413333	467.453333	No
0	08085076	467.456	467.496	No
0	08088082	467.498667	467.538667	No
0	0808B08E	467.541333	467.581333	No
0	0808E09B	467.584	467.624	No
0	080910A7	467.626667	467.666667	No
0	080940B3	467.669333	467.709333	No
0	080970C0	467.712	467.752	No
0	0809A0CC	467.754667	467.794667	No
0	0809D0D8	467.797333	467.837333	No
0	080A00E5	467.84	467.88	No
0	080A30F1	467.882667	467.922667	No
0	080A60FD	467.925333	467.965333	No
0	080A910A	467.968	468.008	No
0	080AC116	468.010667	468.050667	No
0	080AF122	468.053333	468.093333	No
0	080B212F	468.096	468.136	No
0	080B513B	468.138667	468.178667	No
0	080B8148	468.181333	468.221333	No
0	080BB154	468.224	468.264	No
0	080BE160	468.266667	468.306667	No
0	080C116D	468.309333	468.349333	No
0	080C4179	468.352	468.392	No
0	080C7185	468.394667	468.434667	No
0	080CA192	468.437333	468.477333	No
0	080CD19E	468.48	468.52	No
0	080D01AB	468.522667	468.562667	No
0	080D31B7	468.565333	468.605333	No
0	080D61C3	468.608	468.648	No
0	080D91D0	468.650667	468.690667	No
0	080DC1DC	468.693333	468.733333	No
0	080DF1E8	468.736	468.776	No
0	080E21F5	468.778667	468.818667	No
0	080E5201	468.821333	468.861333	No
0	080E820D	468.864	468.904	No
0	080EB21A	468.906667	468.946667	No
0	080EE226	468.949333	468.989333	No
0	080F1232	468.992	469.032	No
0	080F423F	469.034667	469.074667	No
0	080F724B	469.077333	469.117333	No
0	080FA257	469.12	469.16	No
0	080FD264	469.162667	469.202667	No
0	08100270	469.205333	469.245333	No
0	0810327C	469.248	469.288	No
0	08106289	469.290667	469.330667	No
0	08109295	469.333333	469.373333	No
0	0810C2A1	469.376	469.416	No
0	0810F2AE	469.418667	469.458667	No
0	081122BA	469.461333	469.501333	No
0	081152C6	469.504	469.544	No
0	081182D3	469.546667	469.586667	No
0	0811B2DF	469.589333	469.629333	No
0	0811E2EB	469.632	469.672	No
0	081212F8	469.674667	469.714667	No
0	08124304	469.717333	469.757333	No
0	08127311	469.76	469.8	No
0	0812A31D	469.802667	469.842667	No
0	0812D329	469.845333	469.885333	No
0	08130336	469.888	469.928	No
0	08133342	469.930667	469.970667	No
0	0813634E	469.973333	470.013333	No
0	0813935B	470.016	470.056	No
0	0813C367	470.058667	470.098667	No
0	0813F373	470.101333	470.141333	No
0	08142380	470.144	470.184	No
0	0814538C	470.186667	470.226667	No
0	08148398	470.229333	470.269333	No
0	0814B3A5	470.272	470.312	No
0	0814E3B1	470.314667	470.354667	No
0	081513BD	470.357333	470.397333	No
0	081543CA	470.4	470.44	No
0	081573D6	470.442667	470.482667	No
0	0815A3E2	470.485333	470.525333	No
0	0815D3EF	470.528	470.568	No
0	081603FB	470.570667	470.610667	No
0	08163407	470.613333	470.653333	No
0	08166414	470.656	470.696	No
0	08169420	470.698667	470.738667	No
0	0816C42C	470.741333	470.781333	No
0	0816F439	470.784	470.824	No
0	08172445	470.826667	470.866667	No
0	08175451	470.869333	470.909333	No
0	0817845E	470.912	470.952	No
0	0817B46A	470.954667	470.994667	No
0	0817E477	470.997333	471.037333	No
0	08181483	471.04	471.08	No
0	0818448F	471.082667	471.122667	No
0	0818749C	471.125333	471.165333	No
0	0818A4A8	471.168	471.208	No
0	0818D4B4	471.210667	471.250667	No
0	081904C1	471.253333	471.293333	No
0	081934CD	471.296	471.336	No
0	081964D9	471.338667	471.378667	No
0	081994E6	471.381333	471.421333	No
0	0819C4F2	471.424	471.464	No
0	0819F4FF	471.466667	471.506667	No
0	081A250B	471.509333	471.549333	No
0	081A5517	471.552	471.592	No
0	081A8524	471.594667	471.634667	No
0	081AB530	471.637333	471.677333	No
0	081AE53C	471.68	471.72	No
0	081B1549	471.722667	471.762667	No
0	081B4555	471.765333	471.805333	No
0	081B7561	471.808	471.848	No
0	081BA56E	471.850667	471.890667	No
0	081BD57A	471.893333	471.933333	No
0	081C0586	471.936	471.976	No
0	081C3593	471.978667	472.018667	No
0	081C659F	472.021333	472.061333	No
0	081C95AB	472.064	472.104	No
0	081CC5B8	472.106667	472.146667	No
0	081CF5C4	472.149333	472.189333	No
0	081D25D0	472.192	472.232	No
0	081D55DD	472.234667	472.274667	No
0	081D85E9	472.277333	472.317333	No
0	081DB5F5	472.32	472.36	No
0	081DE602	472.362667	472.402667	No
0	081E160E	472.405333	472.445333	No
0	081E461A	472.448	472.488	No
0	081E7627	472.490667	472.530667	No
0	081EA633	472.533333	472.573333	No
0	081ED63F	472.576	472.616	No
0	081F064C	472.618667	472.658667	No
0	081F3658	472.661333	472.701333	No
0	081F6665	472.704	472.744	No
0	081F9671	472.746667	472.786667	No
0	081FC67D	472.789333	472.829333	No
0	081FF68A	472.832	472.872	No
0	08202696	472.874667	472.914667	No
0	082056A2	472.917333	472.957333	No
0	082086AF	472.96	473	No
0	0820B6BB	473.002667	473.042667	No
0	0820E6C7	473.045333	473.085333	No
0	082116D4	473.088	473.128	No
0	082146E0	473.130667	473.170667	No
0	082176EC	473.173333	473.213333	No
0	0821A6F9	473.216	473.256	No
0	0821D705	473.258667	473.298667	No
0	08220711	473.301333	473.341333	No
0	0822371E	473.344	473.384	No
0	0822672A	473.386667	473.426667	No
0	08229736	473.429333	473.469333	No
0	0822C743	473.472	473.512	No
0	0822F74F	473.514667	473.554667	No
0	0823275B	473.557333	473.597333	No
0	08235768	473.6	473.64	No
0	08238774	473.642667	473.682667	No
0	0823B780	473.685333	473.725333	No
0	0823E78D	473.728	473.768	No
0	08241799	473.770667	473.810667	No
0	082447A5	473.813333	473.853333	No
0	082477B2	473.856	473.896	No
0	0824A7BE	473.898667	473.938667	No
0	0824D7CB	473.941333	473.981333	No
0	082507D7	473.984	474.024	No
0	082537E3	474.026667	474.066667	No
0	082567F0	474.069333	474.109333	No
0	082597FC	474.112	474.152	No
0	0825C808	474.154667	474.194667	No
0	0825F815	474.197333	474.237333	No
0	08262821	474.24	474.28	No
0	0826582E	474.282667	474.322667	No
0	0826883A	474.325333	474.365333	No
0	0826B846	474.368	474.408	No
0	0826E853	474.410667	474.450667	No
0	0827185F	474.453333	474.493333	No
0	0827486B	474.496	474.536	No
0	08277878	474.538667	474.578667	No
0	0827A884	474.581333	474.621333	No
0	0827D890	474.624	474.664	No
0	0828089D	474.666667	474.706667	No
0	082838A9	474.709333	474.749333	No
0	082868B5	474.752	474.792	No
0	082898C2	474.794667	474.834667	No
0	0828C8CE	474.837333	474.877333	No
0	0828F8DA	474.88	474.92	No
0	082928E7	474.922667	474.962667	No
0	082958F3	474.965333	475.005333	No
0	082988FF	475.008	475.048	No
0	0829B90C	475.050667	475.090667	No
0	0829E918	475.093333	475.133333	No
0	082A1924	475.136	475.176	No
0	082A4931	475.178667	475.218667	No
0	082A793D	475.221333	475.261333	No
0	082AA949	475.264	475.304	No
0	082AD956	475.306667	475.346667	No
0	082B0962	475.349333	475.389333	No
0	082B396E	475.392	475.432	No
0	082B697B	475.434667	475.474667	No
0	082B9987	475.477333	475.517333	No
0	082BC994	475.52	475.56	No
0	082BF9A0	475.562667	475.602667	No
0	082C29AC	475.605333	475.645333	No
0	082C59B9	475.648	475.688	No
0	082C89C5	475.690667	475.730667	No
0	082CB9D1	475.733333	475.773333	No
0	082CE9DE	475.776	475.816	No
0	082D19EA	475.818667	475.858667	No
0	082D49F6	475.861333	475.901333	No
0	082D7A03	475.904	475.944	No
0	082DAA0F	475.946667	475.986667	No
0	082DDA1B	475.989333	476.029333	No
0	082E0A28	476.032	476.072	No
0	082E3A34	476.074667	476.114667	No
0	082E6A40	476.117333	476.157333	No
0	082E9A4D	476.16	476.2	No
0	082ECA59	476.202667	476.242667	No
0	082EFA65	476.245333	476.285333	No
0	082F2A72	476.288	476.328	No
0	082F5A7E	476.330667	476.370667	No
0	082F8A8A	476.373333	476.413333	No
0	082FBA97	476.416	476.456	No
0	082FEAA3	476.458667	476.498667	No
0	08301AAF	476.501333	476.541333	No
0	08304ABC	476.544	476.584	No
0	08307AC8	476.586667	476.626667	No
0	0830AAD4	476.629333	476.669333	No
0	0830DAE1	476.672	476.712	No
0	08310AED	476.714667	476.754667	No
0	08313AFA	476.757333	476.797333	No
0	08316B06	476.8	476.84	No
0	08319B12	476.842667	476.882667	No
0	0831CB1F	476.885333	476.925333	No
0	0831FB2B	476.928	476.968	No
0	08322B37	476.970667	477.010667	No
0	08325B44	477.013333	477.053333	No
0	08328B50	477.056	477.096	No
0	0832BB5C	477.098667	477.138667	No
0	0832EB69	477.141333	477.181333	No
0	08331B75	477.184	477.224	No
0	08334B82	477.226667	477.266667	No
0	08337B8E	477.269333	477.309333	No
0	0833AB9A	477.312	477.352	No
0	0833DBA7	477.354667	477.394667	No
0	08340BB3	477.397333	477.437333	No
0	08343BBF	477.44	477.48	No
0	08346BCC	477.482667	477.522667	No
0	08349BD8	477.525333	477.565333	No
0	0834CBE4	477.568	477.608	No
0	0834FBF1	477.610667	477.650667	No
0	08352BFD	477.653333	477.693333	No
0	08355C09	477.696	477.736	No
0	08358C16	477.738667	477.778667	No
0	0835BC22	477.781333	477.821333	No
0	0835EC2E	477.824	477.864	No
0	08361C3B	477.866667	477.906667	No
0	08364C47	477.909333	477.949333	No
0	08367C53	477.952	477.992	No
0	0836AC60	477.994667	478.034667	No
0	0836DC6C	478.037333	478.077333	No
0	08370C78	478.08	478.12	No
0	08373C85	478.122667	478.162667	No
0	08376C91	478.165333	478.205333	No
0	08379C9D	478.208	478.248	No
0	0837CCAA	478.250667	478.290667	No
0	0837FCB6	478.293333	478.333333	No
0	08382CC2	478.336	478.376	No
0	08385CCF	478.378667	478.418667	No
0	08388CDB	478.421333	478.461333	No
0	0838BCE8	478.464	478.504	No
0	0838ECF4	478.506667	478.546667	No
0	08391D00	478.549333	478.589333	No
0	08394D0D	478.592	478.632	No
0	08397D19	478.634667	478.674667	No
0	0839AD25	478.677333	478.717333	No
